episode_id,suite,progress_raw,metric_source,progress_norm,label
rollout_000309,goal,-1.1838593482971191,negative_eef_displacement_fallback,0.08038148819830518,0
rollout_000310,object,-0.4856688976287842,negative_eef_displacement_fallback,0.9738857221753398,1
rollout_000311,long,-0.5103697180747986,negative_eef_displacement_fallback,0.7525599220597593,-1
rollout_000312,spatial,-0.49776268005371094,negative_eef_displacement_fallback,0.8674116871089289,-1
rollout_000313,goal,-0.9717617630958557,negative_eef_displacement_fallback,0.35912463512657294,0
rollout_000314,goal,-1.1556787490844727,negative_eef_displacement_fallback,0.11741702964213371,0
rollout_000315,long,-0.2873116135597229,negative_eef_displacement_fallback,0.9825224682088084,1
rollout_000316,spatial,-0.49013224244117737,negative_eef_displacement_fallback,0.8774214112430664,-1
rollout_000317,object,-0.5227026343345642,negative_eef_displacement_fallback,0.8814448803386962,-1
rollout_000318,spatial,-0.8582591414451599,negative_eef_displacement_fallback,0.3945069451929535,0
rollout_000319,object,-0.5400358438491821,negative_eef_displacement_fallback,0.8381790200234954,-1
rollout_000320,object,-0.5485384464263916,negative_eef_displacement_fallback,0.8169554598333895,-1
rollout_000321,spatial,-0.48907947540283203,negative_eef_displacement_fallback,0.8788024470586322,-1
rollout_000322,spatial,-0.5000906586647034,negative_eef_displacement_fallback,0.8643578093538797,-1
rollout_000323,long,-0.49569031596183777,negative_eef_displacement_fallback,0.7676937038749547,-1
rollout_000324,object,-0.590592086315155,negative_eef_displacement_fallback,0.7119843113776732,-1
rollout_000325,goal,-0.9597275853157043,negative_eef_displacement_fallback,0.3749402069160892,0
rollout_000326,spatial,-0.5635076761245728,negative_eef_displacement_fallback,0.7811664011520243,-1
rollout_000327,object,-0.4886942505836487,negative_eef_displacement_fallback,0.9663340625569086,1
rollout_000328,long,-0.5252383947372437,negative_eef_displacement_fallback,0.7372310069746241,-1
rollout_000329,object,-0.4952223300933838,negative_eef_displacement_fallback,0.9500391590679428,1
rollout_000330,long,-0.4271076023578644,negative_eef_displacement_fallback,0.8383992963772653,-1
rollout_000331,goal,-0.9494730830192566,negative_eef_displacement_fallback,0.38841689142233965,0
rollout_000332,long,-0.6148113012313843,negative_eef_displacement_fallback,0.6448855004612255,-1
rollout_000333,object,-0.5255110859870911,negative_eef_displacement_fallback,0.8744346335175436,-1
rollout_000334,goal,-0.8667336702346802,negative_eef_displacement_fallback,0.49715478333508734,0
rollout_000335,goal,-1.222561240196228,negative_eef_displacement_fallback,0.02951864065669638,0
rollout_000336,object,-0.5771128535270691,negative_eef_displacement_fallback,0.745630163432572,-1
rollout_000337,long,-0.31702572107315063,negative_eef_displacement_fallback,0.9518886033905382,1
rollout_000338,object,-0.5404012799263,negative_eef_displacement_fallback,0.8372668458382481,-1
rollout_000339,goal,-0.8010761141777039,negative_eef_displacement_fallback,0.5834433366798791,0
rollout_000340,spatial,-0.5023673176765442,negative_eef_displacement_fallback,0.86137125342967,-1
rollout_000341,long,-0.4880608916282654,negative_eef_displacement_fallback,0.7755592860254622,-1
rollout_000342,goal,-0.4965682327747345,negative_eef_displacement_fallback,0.9836340557122513,1
rollout_000343,long,-1.2061511278152466,negative_eef_displacement_fallback,0.035241603162836546,0
rollout_000344,spatial,-0.4882110357284546,negative_eef_displacement_fallback,0.879941679434162,-1
rollout_000345,object,-0.5211488604545593,negative_eef_displacement_fallback,0.885323294408347,-1
rollout_000346,object,-0.5019325017929077,negative_eef_displacement_fallback,0.9332897306832126,1
rollout_000347,long,-0.577578067779541,negative_eef_displacement_fallback,0.6832712349072435,-1
rollout_000348,object,-0.4824722111225128,negative_eef_displacement_fallback,0.9818650517816185,1
rollout_000349,long,-0.42104417085647583,negative_eef_displacement_fallback,0.8446504126480279,-1
rollout_000350,goal,-0.9124459624290466,negative_eef_displacement_fallback,0.43707871897315187,0
rollout_000351,spatial,-0.523709774017334,negative_eef_displacement_fallback,0.8333738945409385,-1
rollout_000352,goal,-0.9096274971961975,negative_eef_displacement_fallback,0.44078280578661927,0
rollout_000353,object,-0.5499467253684998,negative_eef_displacement_fallback,0.8134402193383903,-1
rollout_000354,spatial,-0.49984243512153625,negative_eef_displacement_fallback,0.8646834327737764,-1
rollout_000355,spatial,-0.5044988393783569,negative_eef_displacement_fallback,0.8585750908365801,-1
rollout_000356,long,-0.5541949272155762,negative_eef_displacement_fallback,0.7073781668330774,-1
rollout_000357,long,-0.48648524284362793,negative_eef_displacement_fallback,0.7771837067437303,-1
rollout_000358,object,-0.49340343475341797,negative_eef_displacement_fallback,0.9545793494833741,1
rollout_000359,goal,-0.9095929861068726,negative_eef_displacement_fallback,0.4408281609924941,0
rollout_000360,long,-0.6615403294563293,negative_eef_displacement_fallback,0.5967100426223785,0
rollout_000361,object,-0.5648576021194458,negative_eef_displacement_fallback,0.7762208047724073,-1
rollout_000362,goal,-1.0345481634140015,negative_eef_displacement_fallback,0.27660941557623886,0
rollout_000363,long,-0.40059220790863037,negative_eef_displacement_fallback,0.8657354365858813,-1
rollout_000364,goal,-0.8405962586402893,negative_eef_displacement_fallback,0.5315051242570099,0
rollout_000365,long,-0.5110014081001282,negative_eef_displacement_fallback,0.7519086789815598,-1
rollout_000366,long,-0.6327434778213501,negative_eef_displacement_fallback,0.6263982592305702,0
rollout_000367,object,-0.4900211691856384,negative_eef_displacement_fallback,0.9630219076536338,1
rollout_000368,long,-0.6887428164482117,negative_eef_displacement_fallback,0.568665541913296,0
rollout_000369,object,-0.49687331914901733,negative_eef_displacement_fallback,0.9459180837527956,1
rollout_000370,object,-0.5074761509895325,negative_eef_displacement_fallback,0.9194520884637862,1
rollout_000371,long,-1.2403346300125122,negative_eef_displacement_fallback,0.0,0
rollout_000372,object,-0.6419926881790161,negative_eef_displacement_fallback,0.5836819759975148,0
rollout_000373,goal,-0.49801576137542725,negative_eef_displacement_fallback,0.9817316829103974,1
rollout_000374,object,-0.4903348684310913,negative_eef_displacement_fallback,0.9622388750754318,1
rollout_000375,goal,-1.1137348413467407,negative_eef_displacement_fallback,0.17254060319055464,0
rollout_000376,long,-0.5059118270874023,negative_eef_displacement_fallback,0.7571558006275665,-1
rollout_000377,object,-0.49669140577316284,negative_eef_displacement_fallback,0.9463721623066,1
rollout_000378,object,-0.5217676758766174,negative_eef_displacement_fallback,0.8837786536660148,-1
rollout_000379,long,-0.6548767685890198,negative_eef_displacement_fallback,0.603579864397279,0
rollout_000380,object,-0.6342481374740601,negative_eef_displacement_fallback,0.6030133438392312,0
rollout_000381,object,-0.5126782059669495,negative_eef_displacement_fallback,0.9064671081682959,1
rollout_000382,long,-0.501624345779419,negative_eef_displacement_fallback,0.7615759947303263,-1
rollout_000383,goal,-0.7813292145729065,negative_eef_displacement_fallback,0.6093951311460661,0
rollout_000384,spatial,-0.5007233619689941,negative_eef_displacement_fallback,0.8635278195346451,-1
rollout_000385,object,-0.47962766885757446,negative_eef_displacement_fallback,0.988965385288331,1
rollout_000386,object,-0.5095124244689941,negative_eef_displacement_fallback,0.9143692950058501,1
rollout_000387,goal,-1.2449259757995605,negative_eef_displacement_fallback,0.00012643057388944665,0
rollout_000388,long,-0.3739702105522156,negative_eef_displacement_fallback,0.8931814794407851,1
rollout_000389,spatial,-0.49938148260116577,negative_eef_displacement_fallback,0.865288117301996,-1
rollout_000390,goal,-0.963665783405304,negative_eef_displacement_fallback,0.36976454342289,0
rollout_000391,long,-0.4894307255744934,negative_eef_displacement_fallback,0.7741470508468264,-1
rollout_000392,long,-0.2703588306903839,negative_eef_displacement_fallback,1.0,1
rollout_000393,spatial,-0.5093985795974731,negative_eef_displacement_fallback,0.8521475370824243,-1
rollout_000394,object,-0.5112448930740356,negative_eef_displacement_fallback,0.9100448365376719,1
rollout_000395,spatial,-0.5239487886428833,negative_eef_displacement_fallback,0.8330603515192586,-1
rollout_000396,long,-0.4956403076648712,negative_eef_displacement_fallback,0.7677452601065653,-1
rollout_000397,spatial,-0.49511244893074036,negative_eef_displacement_fallback,0.8708883006112877,-1
rollout_000398,spatial,-0.4872317910194397,negative_eef_displacement_fallback,0.8812262675396925,-1
rollout_000399,spatial,-0.497341513633728,negative_eef_displacement_fallback,0.8679641796254349,-1
rollout_000400,object,-0.5398890972137451,negative_eef_displacement_fallback,0.8385453179918658,-1
rollout_000401,spatial,-0.4952652156352997,negative_eef_displacement_fallback,0.8706878989243637,-1
rollout_000402,spatial,-0.4935492277145386,negative_eef_displacement_fallback,0.8729389579823812,-1
rollout_000403,spatial,-0.5008204579353333,negative_eef_displacement_fallback,0.8634004475689802,-1
rollout_000404,long,-0.7198156714439392,negative_eef_displacement_fallback,0.5366308715458055,0
rollout_000405,spatial,-0.49591851234436035,negative_eef_displacement_fallback,0.8698308943634856,-1
rollout_000406,spatial,-0.8646001219749451,negative_eef_displacement_fallback,0.38618875047515255,0
rollout_000407,long,-0.5012285709381104,negative_eef_displacement_fallback,0.7619840202105344,-1
rollout_000408,long,-0.5024130940437317,negative_eef_displacement_fallback,0.7607628319020744,-1
rollout_000409,goal,-1.1022229194641113,negative_eef_displacement_fallback,0.18766981519790282,0
rollout_000410,goal,-0.49839070439338684,negative_eef_displacement_fallback,0.981238924840353,1
rollout_000411,long,-0.5100971460342407,negative_eef_displacement_fallback,0.7528409311743665,-1
rollout_000412,goal,-0.8847026824951172,negative_eef_displacement_fallback,0.4735395261414991,0
rollout_000413,goal,-0.9029686450958252,negative_eef_displacement_fallback,0.449534010509796,0
rollout_000414,spatial,-0.5020254254341125,negative_eef_displacement_fallback,0.8618197528741476,-1
rollout_000415,long,-0.5197387933731079,negative_eef_displacement_fallback,0.7429008405601416,-1
rollout_000416,goal,-0.9591507911682129,negative_eef_displacement_fallback,0.3756982420236036,0
rollout_000417,spatial,-0.49697017669677734,negative_eef_displacement_fallback,0.8684513050680945,-1
rollout_000418,object,-0.4868444800376892,negative_eef_displacement_fallback,0.9709513213507379,1
rollout_000419,long,-0.3364732265472412,negative_eef_displacement_fallback,0.9318391284575743,1
rollout_000420,spatial,-0.49403032660484314,negative_eef_displacement_fallback,0.872307845139616,-1
rollout_000421,spatial,-0.5076116919517517,negative_eef_displacement_fallback,0.8544916034781694,-1
rollout_000422,long,-0.4335424602031708,negative_eef_displacement_fallback,0.8317652567962742,-1
rollout_000423,goal,-0.5000817775726318,negative_eef_displacement_fallback,0.9790164805856415,1
rollout_000424,spatial,-0.48829808831214905,negative_eef_displacement_fallback,0.8798274825306299,-1
rollout_000425,long,-0.4843886196613312,negative_eef_displacement_fallback,0.7793452278700944,-1
rollout_000426,long,-0.4981301724910736,negative_eef_displacement_fallback,0.765178325108865,-1
rollout_000427,goal,-0.8755141496658325,negative_eef_displacement_fallback,0.4856152909554082,0
rollout_000428,goal,-0.9914661645889282,negative_eef_displacement_fallback,0.33322869258057375,0
rollout_000429,spatial,-0.8230107426643372,negative_eef_displacement_fallback,0.44074633091135035,0
rollout_000430,long,-0.4147743880748749,negative_eef_displacement_fallback,0.8511142675050074,-1
rollout_000431,object,-0.533466100692749,negative_eef_displacement_fallback,0.8545779211891026,-1
rollout_000432,object,-0.5259742140769958,negative_eef_displacement_fallback,0.8732786078415736,-1
rollout_000433,spatial,-0.4992065727710724,negative_eef_displacement_fallback,0.8655175666778362,-1
rollout_000434,long,-0.6220728158950806,negative_eef_displacement_fallback,0.637399216093336,-1
rollout_000435,spatial,-0.4884435832500458,negative_eef_displacement_fallback,0.8796366200578318,-1
rollout_000436,goal,-0.4987454414367676,negative_eef_displacement_fallback,0.9807727218908467,1
rollout_000437,long,-0.6273984313011169,negative_eef_displacement_fallback,0.6319087539500968,0
rollout_000438,long,-0.504755973815918,negative_eef_displacement_fallback,0.7583474316685597,-1
rollout_000439,spatial,-0.5000842809677124,negative_eef_displacement_fallback,0.8643661757138098,-1
rollout_000440,spatial,-0.5108116865158081,negative_eef_displacement_fallback,0.8502938019308073,-1
rollout_000441,spatial,-0.49384805560112,negative_eef_displacement_fallback,0.8725469510150017,-1
rollout_000442,long,-0.5033218264579773,negative_eef_displacement_fallback,0.7598259709877292,-1
rollout_000443,spatial,-0.5268037915229797,negative_eef_displacement_fallback,0.8293151153109195,-1
rollout_000444,spatial,-0.4940968453884125,negative_eef_displacement_fallback,0.8722205847874477,-1
rollout_000445,object,-0.7417736053466797,negative_eef_displacement_fallback,0.3346163185001006,0
rollout_000446,object,-0.5015755295753479,negative_eef_displacement_fallback,0.9341807780156945,1
rollout_000447,object,-0.6070201396942139,negative_eef_displacement_fallback,0.670977834063152,-1
rollout_000448,object,-0.4899864196777344,negative_eef_displacement_fallback,0.9631086467744949,1
rollout_000449,goal,-0.8512914180755615,negative_eef_displacement_fallback,0.5174493187886995,0
rollout_000450,spatial,-0.49391433596611023,negative_eef_displacement_fallback,0.8724600034239524,-1
rollout_000451,goal,-1.0235542058944702,negative_eef_displacement_fallback,0.29105790782701996,0
rollout_000452,long,-0.5020297169685364,negative_eef_displacement_fallback,0.7611580758612156,-1
rollout_000453,goal,-1.0057605504989624,negative_eef_displacement_fallback,0.31444270730785556,0
rollout_000454,object,-0.4918708801269531,negative_eef_displacement_fallback,0.9584047976404578,1
rollout_000455,spatial,-0.5026300549507141,negative_eef_displacement_fallback,0.8610265906766614,-1
rollout_000456,goal,-0.5542510151863098,negative_eef_displacement_fallback,0.9078261191073923,1
rollout_000457,long,-0.4952087700366974,negative_eef_displacement_fallback,0.7681901553590813,-1
rollout_000458,spatial,-0.5469241142272949,negative_eef_displacement_fallback,0.80292096991758,-1
rollout_000459,spatial,-0.5245371460914612,negative_eef_displacement_fallback,0.8322885352681362,-1
rollout_000460,long,-0.583051323890686,negative_eef_displacement_fallback,0.6776285620539929,-1
rollout_000461,object,-0.523633599281311,negative_eef_displacement_fallback,0.8791210753151472,-1
rollout_000462,long,-1.1990705728530884,negative_eef_displacement_fallback,0.042541326482847704,0
rollout_000463,goal,-0.8420808911323547,negative_eef_displacement_fallback,0.5295539887338139,0
rollout_000464,long,-0.5189411640167236,negative_eef_displacement_fallback,0.74372315938185,-1
rollout_000465,object,-0.5230433940887451,negative_eef_displacement_fallback,0.8805943013439059,-1
rollout_000466,object,-0.4964776039123535,negative_eef_displacement_fallback,0.9469058385099082,1
rollout_000467,goal,-0.8832296133041382,negative_eef_displacement_fallback,0.4754754649290479,0
rollout_000468,spatial,-0.513638436794281,negative_eef_displacement_fallback,0.8465856279150558,-1
rollout_000469,object,-0.504153311252594,negative_eef_displacement_fallback,0.9277463123227279,1
rollout_000470,goal,-0.8408552408218384,negative_eef_displacement_fallback,0.5311647643787263,0
rollout_000471,long,-0.5049537420272827,negative_eef_displacement_fallback,0.7581435418276967,-1
rollout_000472,object,-0.5033422708511353,negative_eef_displacement_fallback,0.9297707706718815,1
rollout_000473,object,-0.4952949285507202,negative_eef_displacement_fallback,0.9498579442322501,1
rollout_000474,object,-0.4947941303253174,negative_eef_displacement_fallback,0.9511079992810919,1
rollout_000475,goal,-0.887060821056366,negative_eef_displacement_fallback,0.47044041040742957,0
rollout_000476,object,-0.4949147701263428,negative_eef_displacement_fallback,0.9508068672388572,1
rollout_000477,object,-0.5086974501609802,negative_eef_displacement_fallback,0.9164035728781201,1
rollout_000478,long,-0.5215394496917725,negative_eef_displacement_fallback,0.741044447524436,-1
rollout_000479,object,-0.5356795787811279,negative_eef_displacement_fallback,0.849052802848971,-1
rollout_000480,spatial,-0.4899028539657593,negative_eef_displacement_fallback,0.8777223265345713,-1
rollout_000481,object,-0.4963269531726837,negative_eef_displacement_fallback,0.9472818816110683,1
rollout_000482,long,-0.5407787561416626,negative_eef_displacement_fallback,0.7212096161159249,-1
rollout_000483,long,-0.4929603636264801,negative_eef_displacement_fallback,0.7705081579440825,-1
rollout_000484,spatial,-0.5007010102272034,negative_eef_displacement_fallback,0.8635571408895403,-1
rollout_000485,goal,-0.8325197696685791,negative_eef_displacement_fallback,0.5421194174370556,0
rollout_000486,object,-0.4941072165966034,negative_eef_displacement_fallback,0.9528226219197942,1
rollout_000487,long,-0.8068156838417053,negative_eef_displacement_fallback,0.4469378993514822,0
rollout_000488,spatial,-0.480619341135025,negative_eef_displacement_fallback,0.889900579886481,-1
rollout_000489,long,-0.5010854005813599,negative_eef_displacement_fallback,0.7621316221990072,-1
rollout_000490,spatial,-0.4900868833065033,negative_eef_displacement_fallback,0.8774809140459338,-1
rollout_000491,long,-0.48377588391304016,negative_eef_displacement_fallback,0.7799769299689707,-1
rollout_000492,spatial,-0.49392169713974,negative_eef_displacement_fallback,0.8724503469244068,-1
rollout_000493,object,-0.4851595461368561,negative_eef_displacement_fallback,0.9751571272479269,1
rollout_000494,long,-0.5474656820297241,negative_eef_displacement_fallback,0.7143157060897833,-1
rollout_000495,spatial,-0.4904959201812744,negative_eef_displacement_fallback,0.8769443332513508,-1
rollout_000496,object,-0.5324009656906128,negative_eef_displacement_fallback,0.8572366314631804,-1
rollout_000497,long,-0.4591163694858551,negative_eef_displacement_fallback,0.8053997440684755,-1
rollout_000498,long,-0.448062002658844,negative_eef_displacement_fallback,0.8167962828632954,-1
rollout_000499,long,-0.9014191627502441,negative_eef_displacement_fallback,0.34940610631638497,0
rollout_000500,long,-0.3254372775554657,negative_eef_displacement_fallback,0.9432166793196556,1
rollout_000501,spatial,-0.5009160041809082,negative_eef_displacement_fallback,0.863275108550588,-1
rollout_000502,long,-0.456398606300354,negative_eef_displacement_fallback,0.8082016316902084,-1
rollout_000503,spatial,-0.49640652537345886,negative_eef_displacement_fallback,0.8691907114482728,-1
rollout_000504,object,-0.49198585748672485,negative_eef_displacement_fallback,0.9581177997602847,1
rollout_000505,goal,-0.49697360396385193,negative_eef_displacement_fallback,0.9831013082940219,1
rollout_000506,spatial,-0.5014470815658569,negative_eef_displacement_fallback,0.862578433158277,-1
rollout_000507,object,-0.4909025728702545,negative_eef_displacement_fallback,0.9608218137432856,1
rollout_000508,goal,-0.997508704662323,negative_eef_displacement_fallback,0.325287458200654,0
rollout_000509,long,-0.49221178889274597,negative_eef_displacement_fallback,0.7712799037281085,-1
rollout_000510,object,-0.491289883852005,negative_eef_displacement_fallback,0.9598550370582851,1
rollout_000511,spatial,-0.5410173535346985,negative_eef_displacement_fallback,0.8106695484476161,-1
rollout_000512,goal,-0.5008170008659363,negative_eef_displacement_fallback,0.9780502345330229,1
rollout_000513,long,-0.3244253098964691,negative_eef_displacement_fallback,0.9442599709767298,1
rollout_000514,spatial,-0.4978717565536499,negative_eef_displacement_fallback,0.8672685988970401,-1
rollout_000515,goal,-1.033825159072876,negative_eef_displacement_fallback,0.2775596032226323,0
rollout_000516,long,-0.49013760685920715,negative_eef_displacement_fallback,0.7734182890723494,-1
rollout_000517,object,-0.5461825728416443,negative_eef_displacement_fallback,0.8228360151542022,-1
rollout_000518,goal,-0.4973640441894531,negative_eef_displacement_fallback,0.9825881834648628,1
rollout_000519,goal,-0.9878373146057129,negative_eef_displacement_fallback,0.33799780422836634,0
rollout_000520,spatial,-0.5014203786849976,negative_eef_displacement_fallback,0.8626134624035918,-1
rollout_000521,object,-0.8758279085159302,negative_eef_displacement_fallback,0.0,0
rollout_000522,long,-0.5093963742256165,negative_eef_displacement_fallback,0.7535633943627409,-1
rollout_000523,goal,-1.0373828411102295,negative_eef_displacement_fallback,0.2728840219993899,0
rollout_000524,long,-0.4437271058559418,negative_eef_displacement_fallback,0.8212653601391735,-1
rollout_000525,goal,-1.14614737033844,negative_eef_displacement_fallback,0.1299433698346129,0
rollout_000526,goal,-0.8573940396308899,negative_eef_displacement_fallback,0.5094291240503656,0
rollout_000527,object,-0.7552761435508728,negative_eef_displacement_fallback,0.30091229320977003,0
rollout_000528,spatial,-0.48866006731987,negative_eef_displacement_fallback,0.8793526329618865,-1
rollout_000529,spatial,-0.48994019627571106,negative_eef_displacement_fallback,0.8776733403243262,-1
rollout_000530,goal,-1.245022177696228,negative_eef_displacement_fallback,0.0,0
rollout_000531,spatial,-0.5903249979019165,negative_eef_displacement_fallback,0.7459870305001125,-1
rollout_000532,long,-0.4458698332309723,negative_eef_displacement_fallback,0.8190563077313424,-1
rollout_000533,goal,-0.9552077651023865,negative_eef_displacement_fallback,0.3808802505456039,0
rollout_000534,goal,-0.8429498672485352,negative_eef_displacement_fallback,0.528411961883297,0
rollout_000535,object,-0.6615877151489258,negative_eef_displacement_fallback,0.5347703362323739,0
rollout_000536,spatial,-0.48730069398880005,negative_eef_displacement_fallback,0.8811358795763353,-1
rollout_000537,long,-0.8284500241279602,negative_eef_displacement_fallback,0.42463389929150736,0
rollout_000538,goal,-0.6412544846534729,negative_eef_displacement_fallback,0.7934843134242127,-1
rollout_000539,object,-0.4960872530937195,negative_eef_displacement_fallback,0.9478802030082257,1
rollout_000540,spatial,-0.6005087494850159,negative_eef_displacement_fallback,0.7326278302584419,-1
rollout_000541,object,-0.5167415738105774,negative_eef_displacement_fallback,0.8963244334730285,1
rollout_000542,long,-0.48181912302970886,negative_eef_displacement_fallback,0.7819942595608005,-1
rollout_000543,long,-0.582314670085907,negative_eef_displacement_fallback,0.6783880179139162,-1
rollout_000544,object,-0.49025338888168335,negative_eef_displacement_fallback,0.9624422582284629,1
rollout_000545,long,-0.49647969007492065,negative_eef_displacement_fallback,0.7668798958256874,-1
rollout_000546,long,-0.4971967935562134,negative_eef_displacement_fallback,0.7661405954412923,-1
rollout_000547,long,-0.5759997367858887,negative_eef_displacement_fallback,0.6848984208584346,-1
rollout_000548,object,-0.48132458329200745,negative_eef_displacement_fallback,0.9847296744798331,1
rollout_000549,spatial,-0.48616093397140503,negative_eef_displacement_fallback,0.8826310341051535,-1
rollout_000550,goal,-1.103683352470398,negative_eef_displacement_fallback,0.18575048315240145,0
rollout_000551,object,-0.5084176063537598,negative_eef_displacement_fallback,0.9171020980452602,1
rollout_000552,spatial,-0.5015589594841003,negative_eef_displacement_fallback,0.8624316700032414,-1
rollout_000553,spatial,-0.5166053175926208,negative_eef_displacement_fallback,0.8426936285516811,-1
rollout_000554,spatial,-0.4895857274532318,negative_eef_displacement_fallback,0.8781383379178249,-1
rollout_000555,long,-0.49442440271377563,negative_eef_displacement_fallback,0.7689988016402256,-1
rollout_000556,object,-0.49737635254859924,negative_eef_displacement_fallback,0.944662449429456,1
rollout_000557,object,-0.5201364755630493,negative_eef_displacement_fallback,0.8878503338042737,-1
rollout_000558,object,-0.48410001397132874,negative_eef_displacement_fallback,0.9778018521405966,1
rollout_000559,object,-0.506316065788269,negative_eef_displacement_fallback,0.9223478063185359,1
rollout_000560,object,-0.4911326766014099,negative_eef_displacement_fallback,0.9602474460313059,1
rollout_000561,goal,-0.4880983531475067,negative_eef_displacement_fallback,0.9947653512390568,1
rollout_000562,spatial,-0.5008425712585449,negative_eef_displacement_fallback,0.8633714389752037,-1
rollout_000563,spatial,-0.4961920976638794,negative_eef_displacement_fallback,0.8694720009795678,-1
rollout_000564,object,-0.514984130859375,negative_eef_displacement_fallback,0.9007112310349301,1
rollout_000565,goal,-0.49448665976524353,negative_eef_displacement_fallback,0.9863697031298108,1
rollout_000566,spatial,-0.5014838576316833,negative_eef_displacement_fallback,0.8625301897556894,-1
rollout_000567,long,-0.42899593710899353,negative_eef_displacement_fallback,0.8364525109497847,-1
rollout_000568,object,-0.5108274221420288,negative_eef_displacement_fallback,0.9110868962332309,1
rollout_000569,long,-0.5000827312469482,negative_eef_displacement_fallback,0.7631653277152813,-1
rollout_000570,long,-0.4343337118625641,negative_eef_displacement_fallback,0.8309495130839607,-1
rollout_000571,object,-0.48479244112968445,negative_eef_displacement_fallback,0.976073467291466,1
rollout_000572,spatial,-0.5012454390525818,negative_eef_displacement_fallback,0.862842950874572,-1
rollout_000573,long,-0.5530981421470642,negative_eef_displacement_fallback,0.7085089013001419,-1
rollout_000574,goal,-0.9008315801620483,negative_eef_displacement_fallback,0.4523425865917243,0
rollout_000575,object,-0.49437767267227173,negative_eef_displacement_fallback,0.9521475297055453,1
rollout_000576,object,-0.5117571353912354,negative_eef_displacement_fallback,0.9087662156034008,1
rollout_000577,long,-0.5379242897033691,negative_eef_displacement_fallback,0.7241524384423049,-1
rollout_000578,object,-0.5057626366615295,negative_eef_displacement_fallback,0.923729234684222,1
rollout_000579,goal,-1.055945873260498,negative_eef_displacement_fallback,0.24848809126219426,0
rollout_000580,long,-0.5263098478317261,negative_eef_displacement_fallback,0.7361263885962778,-1
rollout_000581,long,-0.47917136549949646,negative_eef_displacement_fallback,0.7847239746032405,-1
rollout_000582,long,-0.5098846554756165,negative_eef_displacement_fallback,0.7530599990714962,-1
rollout_000583,spatial,-0.5143933296203613,negative_eef_displacement_fallback,0.8455953480223939,-1
rollout_000584,spatial,-0.52470862865448,negative_eef_displacement_fallback,0.8320635818333799,-1
rollout_000585,goal,-0.4914337992668152,negative_eef_displacement_fallback,0.9903818371748893,1
rollout_000586,long,-0.6337636709213257,negative_eef_displacement_fallback,0.6253464875258653,0
rollout_000587,goal,-0.917504608631134,negative_eef_displacement_fallback,0.430430538795954,0
rollout_000588,spatial,-0.5015236735343933,negative_eef_displacement_fallback,0.862477958648836,-1
rollout_000589,object,-0.4939630627632141,negative_eef_displacement_fallback,0.9531824479297469,1
rollout_000590,goal,-0.9913682341575623,negative_eef_displacement_fallback,0.3333573948314414,0
rollout_000591,object,-0.4919039011001587,negative_eef_displacement_fallback,0.9583223731585419,1
rollout_000592,long,-0.5062412023544312,negative_eef_displacement_fallback,0.7568162300246103,-1
rollout_000593,object,-0.5101704001426697,negative_eef_displacement_fallback,0.9127269053743142,1
rollout_000594,spatial,-0.49777474999427795,negative_eef_displacement_fallback,0.8673958535772854,-1
rollout_000595,goal,-0.6489568948745728,negative_eef_displacement_fallback,0.7833616424757222,-1
rollout_000596,object,-0.5037821531295776,negative_eef_displacement_fallback,0.9286727694506899,1
rollout_000597,goal,-0.7489597201347351,negative_eef_displacement_fallback,0.6519358075786199,-1
rollout_000598,spatial,-0.5690529942512512,negative_eef_displacement_fallback,0.7738919684782143,-1
rollout_000599,spatial,-0.5027680993080139,negative_eef_displacement_fallback,0.8608455019888284,-1
rollout_000600,spatial,-0.4904947280883789,negative_eef_displacement_fallback,0.8769458970569453,-1
rollout_000601,spatial,-0.49887850880622864,negative_eef_displacement_fallback,0.8659479259774185,-1
rollout_000602,long,-0.45397499203681946,negative_eef_displacement_fallback,0.8107002654347083,-1
rollout_000603,goal,-0.9652506113052368,negative_eef_displacement_fallback,0.3676817289686481,0
rollout_000604,goal,-0.518111526966095,negative_eef_displacement_fallback,0.955321401363061,1
rollout_000605,object,-0.5044409036636353,negative_eef_displacement_fallback,0.9270284456706616,1
rollout_000606,spatial,-0.5286450982093811,negative_eef_displacement_fallback,0.8268996611897894,-1
rollout_000607,goal,-0.8212416768074036,negative_eef_displacement_fallback,0.5569413263828373,0
rollout_000608,goal,-0.9634158611297607,negative_eef_displacement_fallback,0.3700929965804603,0
rollout_000609,object,-0.49164125323295593,negative_eef_displacement_fallback,0.9589779751072114,1
rollout_000610,object,-0.4989149868488312,negative_eef_displacement_fallback,0.9408218256457378,1
rollout_000611,spatial,-0.5416456460952759,negative_eef_displacement_fallback,0.8098453447090808,-1
rollout_000612,object,-0.49846354126930237,negative_eef_displacement_fallback,0.9419486903136653,1
rollout_000613,spatial,-0.5253716707229614,negative_eef_displacement_fallback,0.8311937931617674,-1
rollout_000614,long,-0.5451591610908508,negative_eef_displacement_fallback,0.7166936220547849,-1
rollout_000615,object,-0.5173076391220093,negative_eef_displacement_fallback,0.8949114636088473,1
rollout_000616,spatial,-0.5436858534812927,negative_eef_displacement_fallback,0.8071689696245229,-1
rollout_000617,goal,-1.1905457973480225,negative_eef_displacement_fallback,0.07159401497716632,0
rollout_000618,long,-0.6911245584487915,negative_eef_displacement_fallback,0.5662100765272067,0
